"student_id";"date";"attendence"
90;"2023-12-08";"P"
90;"2023-12-09";"A"
90;"2023-12-10";"A"
90;"2023-12-11";"A"
90;"2023-12-12";"P"
90;"2023-12-13";"A"
90;"2023-12-14";"P"
90;"2023-12-15";"P"
90;"2023-12-16";"A"
90;"2023-12-17";"P"
90;"2023-12-18";"A"
90;"2023-12-19";"A"
90;"2023-12-20";"P"
90;"2023-12-21";"P"
90;"2023-12-22";"A"
90;"2023-12-23";"A"
90;"2023-12-24";"A"
90;"2023-12-25";"P"
90;"2023-12-26";"A"
90;"2023-12-27";"P"
90;"2023-12-28";"A"
90;"2023-12-29";"A"
90;"2023-12-30";"A"
90;"2023-12-31";"P"
90;"2024-01-01";"A"
90;"2024-01-02";"P"
90;"2024-01-03";"A"
90;"2024-01-04";"A"
90;"2024-01-05";"P"
90;"2024-01-06";"A"
90;"2024-01-07";"A"
90;"2024-01-08";"P"
90;"2024-01-09";"A"
90;"2024-01-10";"A"
90;"2024-01-11";"A"
90;"2024-01-12";"P"
90;"2024-01-13";"A"
90;"2024-01-14";"P"
90;"2024-01-15";"P"
90;"2024-01-16";"A"
90;"2024-01-17";"P"
90;"2024-01-18";"A"
90;"2024-01-19";"A"
90;"2024-01-20";"P"
90;"2024-01-21";"P"
90;"2024-01-22";"A"
90;"2024-01-23";"A"
90;"2024-01-24";"A"
90;"2024-01-25";"P"
90;"2024-01-26";"A"
90;"2024-01-27";"P"
90;"2024-01-28";"A"
90;"2024-01-29";"A"
90;"2024-01-30";"A"
90;"2024-01-31";"P"
90;"2024-02-01";"P"
90;"2024-02-02";"P"
90;"2024-02-03";"P"
90;"2024-02-04";"A"
90;"2024-02-05";"P"
90;"2024-02-06";"A"
90;"2024-02-07";"P"
90;"2024-02-08";"A"
90;"2024-02-09";"A"
90;"2024-02-10";"A"
90;"2024-02-11";"A"
90;"2024-02-12";"P"
90;"2024-02-13";"A"
90;"2024-02-14";"P"
90;"2024-02-15";"A"
90;"2024-02-16";"A"
90;"2024-02-17";"A"
90;"2024-02-18";"A"
90;"2024-02-19";"A"
90;"2024-02-20";"A"
90;"2024-02-21";"A"
90;"2024-02-22";"A"
90;"2024-02-23";"A"
90;"2024-02-24";"A"
90;"2024-02-25";"A"
90;"2024-02-26";"P"
90;"2024-02-27";"P"
90;"2024-02-28";"P"
90;"2024-02-29";"P"
91;"2023-12-01";"A"
91;"2023-12-02";"P"
91;"2023-12-03";"A"
91;"2023-12-04";"P"
91;"2023-12-05";"A"
91;"2023-12-06";"A"
91;"2023-12-07";"P"
91;"2023-12-08";"A"
91;"2023-12-09";"A"
91;"2023-12-10";"P"
91;"2023-12-11";"A"
91;"2023-12-12";"P"
91;"2023-12-13";"P"
91;"2023-12-14";"P"
91;"2023-12-15";"A"
91;"2023-12-16";"A"
91;"2023-12-17";"A"
91;"2023-12-18";"A"
91;"2023-12-19";"A"
91;"2023-12-20";"A"
91;"2023-12-21";"P"
91;"2023-12-22";"P"
91;"2023-12-23";"A"
91;"2023-12-24";"P"
91;"2023-12-25";"A"
91;"2023-12-26";"A"
91;"2023-12-27";"P"
91;"2023-12-28";"A"
91;"2023-12-29";"P"
91;"2023-12-30";"P"
91;"2023-12-31";"A"
91;"2024-01-01";"A"
91;"2024-01-02";"P"
91;"2024-01-03";"A"
91;"2024-01-04";"P"
91;"2024-01-05";"A"
91;"2024-01-06";"A"
91;"2024-01-07";"P"
91;"2024-01-08";"A"
91;"2024-01-09";"A"
91;"2024-01-10";"P"
91;"2024-01-11";"A"
91;"2024-01-12";"P"
91;"2024-01-13";"P"
91;"2024-01-14";"P"
91;"2024-01-15";"A"
91;"2024-01-16";"A"
91;"2024-01-17";"A"
91;"2024-01-18";"A"
91;"2024-01-19";"A"
91;"2024-01-20";"A"
91;"2024-01-21";"P"
91;"2024-01-22";"P"
91;"2024-01-23";"A"
91;"2024-01-24";"P"
91;"2024-01-25";"A"
91;"2024-01-26";"A"
91;"2024-01-27";"P"
91;"2024-01-28";"A"
91;"2024-01-29";"P"
91;"2024-01-30";"P"
91;"2024-01-31";"A"
91;"2024-02-01";"P"
91;"2024-02-02";"P"
91;"2024-02-03";"A"
91;"2024-02-04";"A"
91;"2024-02-05";"A"
91;"2024-02-06";"A"
91;"2024-02-07";"A"
91;"2024-02-08";"P"
91;"2024-02-09";"P"
91;"2024-02-10";"A"
91;"2024-02-11";"P"
91;"2024-02-12";"P"
91;"2024-02-13";"A"
91;"2024-02-14";"A"
91;"2024-02-15";"A"
91;"2024-02-16";"P"
91;"2024-02-17";"A"
91;"2024-02-18";"A"
91;"2024-02-19";"A"
91;"2024-02-20";"A"
91;"2024-02-21";"P"
91;"2024-02-22";"A"
91;"2024-02-23";"P"
91;"2024-02-24";"P"
91;"2024-02-25";"A"
91;"2024-02-26";"P"
91;"2024-02-27";"P"
91;"2024-02-28";"P"
91;"2024-02-29";"A"
92;"2023-12-01";"P"
92;"2023-12-02";"A"
92;"2023-12-03";"A"
92;"2023-12-04";"A"
92;"2023-12-05";"P"
92;"2023-12-06";"A"
92;"2023-12-07";"P"
92;"2023-12-08";"P"
92;"2023-12-09";"A"
92;"2023-12-10";"P"
92;"2023-12-11";"P"
92;"2023-12-12";"P"
92;"2023-12-13";"A"
92;"2023-12-14";"A"
92;"2023-12-15";"A"
92;"2023-12-16";"A"
92;"2023-12-17";"A"
92;"2023-12-18";"A"
92;"2023-12-19";"P"
92;"2023-12-20";"A"
92;"2023-12-21";"A"
92;"2023-12-22";"A"
92;"2023-12-23";"P"
92;"2023-12-24";"P"
92;"2023-12-25";"A"
92;"2023-12-26";"P"
92;"2023-12-27";"A"
92;"2023-12-28";"A"
92;"2023-12-29";"A"
92;"2023-12-30";"P"
92;"2023-12-31";"A"
92;"2024-01-01";"P"
92;"2024-01-02";"A"
92;"2024-01-03";"A"
92;"2024-01-04";"A"
92;"2024-01-05";"P"
92;"2024-01-06";"A"
92;"2024-01-07";"P"
92;"2024-01-08";"P"
92;"2024-01-09";"A"
92;"2024-01-10";"P"
92;"2024-01-11";"P"
92;"2024-01-12";"P"
92;"2024-01-13";"A"
92;"2024-01-14";"A"
92;"2024-01-15";"A"
92;"2024-01-16";"A"
92;"2024-01-17";"A"
92;"2024-01-18";"A"
92;"2024-01-19";"P"
92;"2024-01-20";"A"
92;"2024-01-21";"A"
92;"2024-01-22";"A"
92;"2024-01-23";"P"
92;"2024-01-24";"P"
92;"2024-01-25";"A"
92;"2024-01-26";"P"
92;"2024-01-27";"A"
92;"2024-01-28";"A"
92;"2024-01-29";"A"
92;"2024-01-30";"P"
92;"2024-01-31";"A"
92;"2024-02-01";"P"
92;"2024-02-02";"A"
92;"2024-02-03";"P"
92;"2024-02-04";"A"
92;"2024-02-05";"A"
92;"2024-02-06";"A"
92;"2024-02-07";"A"
92;"2024-02-08";"A"
92;"2024-02-09";"A"
92;"2024-02-10";"P"
92;"2024-02-11";"P"
92;"2024-02-12";"A"
92;"2024-02-13";"A"
92;"2024-02-14";"P"
92;"2024-02-15";"A"
92;"2024-02-16";"P"
92;"2024-02-17";"P"
92;"2024-02-18";"A"
92;"2024-02-19";"P"
92;"2024-02-20";"P"
92;"2024-02-21";"A"
92;"2024-02-22";"A"
92;"2024-02-23";"A"
92;"2024-02-24";"A"
92;"2024-02-25";"P"
92;"2024-02-26";"A"
92;"2024-02-27";"A"
92;"2024-02-28";"A"
92;"2024-02-29";"P"
93;"2023-12-01";"A"
93;"2023-12-02";"A"
93;"2023-12-03";"A"
93;"2023-12-04";"A"
93;"2023-12-05";"P"
93;"2023-12-06";"A"
93;"2023-12-07";"A"
93;"2023-12-08";"A"
93;"2023-12-09";"A"
93;"2023-12-10";"P"
93;"2023-12-11";"P"
93;"2023-12-12";"A"
93;"2023-12-13";"P"
93;"2023-12-14";"P"
93;"2023-12-15";"A"
93;"2023-12-16";"A"
93;"2023-12-17";"P"
93;"2023-12-18";"A"
93;"2023-12-19";"P"
93;"2023-12-20";"A"
93;"2023-12-21";"A"
93;"2023-12-22";"P"
93;"2023-12-23";"P"
93;"2023-12-24";"A"
93;"2023-12-25";"P"
93;"2023-12-26";"A"
93;"2023-12-27";"A"
93;"2023-12-28";"P"
93;"2023-12-29";"P"
93;"2023-12-30";"A"
93;"2023-12-31";"A"
93;"2024-01-01";"A"
93;"2024-01-02";"A"
93;"2024-01-03";"A"
93;"2024-01-04";"A"
93;"2024-01-05";"P"
93;"2024-01-06";"A"
93;"2024-01-07";"A"
93;"2024-01-08";"A"
93;"2024-01-09";"A"
93;"2024-01-10";"P"
93;"2024-01-11";"P"
93;"2024-01-12";"A"
93;"2024-01-13";"P"
93;"2024-01-14";"P"
93;"2024-01-15";"A"
93;"2024-01-16";"A"
93;"2024-01-17";"P"
93;"2024-01-18";"A"
93;"2024-01-19";"P"
93;"2024-01-20";"A"
93;"2024-01-21";"A"
93;"2024-01-22";"P"
93;"2024-01-23";"P"
93;"2024-01-24";"A"
93;"2024-01-25";"P"
93;"2024-01-26";"A"
93;"2024-01-27";"A"
93;"2024-01-28";"P"
93;"2024-01-29";"P"
93;"2024-01-30";"A"
93;"2024-01-31";"A"
93;"2024-02-01";"P"
93;"2024-02-02";"A"
93;"2024-02-03";"A"
93;"2024-02-04";"A"
93;"2024-02-05";"A"
93;"2024-02-06";"A"
93;"2024-02-07";"A"
93;"2024-02-08";"A"
93;"2024-02-09";"P"
93;"2024-02-10";"P"
93;"2024-02-11";"A"
93;"2024-02-12";"A"
93;"2024-02-13";"A"
93;"2024-02-14";"A"
93;"2024-02-15";"P"
93;"2024-02-16";"P"
93;"2024-02-17";"A"
93;"2024-02-18";"A"
93;"2024-02-19";"A"
93;"2024-02-20";"A"
93;"2024-02-21";"P"
93;"2024-02-22";"A"
93;"2024-02-23";"A"
93;"2024-02-24";"P"
93;"2024-02-25";"A"
93;"2024-02-26";"A"
93;"2024-02-27";"A"
93;"2024-02-28";"A"
93;"2024-02-29";"A"
94;"2023-12-01";"P"
94;"2023-12-02";"A"
94;"2023-12-03";"A"
94;"2023-12-04";"P"
94;"2023-12-05";"P"
94;"2023-12-06";"P"
94;"2023-12-07";"P"
94;"2023-12-08";"P"
94;"2023-12-09";"P"
94;"2023-12-10";"A"
94;"2023-12-11";"A"
94;"2023-12-12";"P"
94;"2023-12-13";"A"
94;"2023-12-14";"P"
94;"2023-12-15";"P"
94;"2023-12-16";"A"
94;"2023-12-17";"A"
94;"2023-12-18";"A"
94;"2023-12-19";"P"
94;"2023-12-20";"A"
94;"2023-12-21";"A"
94;"2023-12-22";"A"
94;"2023-12-23";"P"
94;"2023-12-24";"A"
94;"2023-12-25";"P"
94;"2023-12-26";"A"
94;"2023-12-27";"P"
94;"2023-12-28";"A"
94;"2023-12-29";"P"
94;"2023-12-30";"P"
94;"2023-12-31";"A"
94;"2024-01-01";"P"
94;"2024-01-02";"A"
94;"2024-01-03";"A"
94;"2024-01-04";"P"
94;"2024-01-05";"P"
94;"2024-01-06";"P"
94;"2024-01-07";"P"
94;"2024-01-08";"P"
94;"2024-01-09";"P"
94;"2024-01-10";"A"
94;"2024-01-11";"A"
94;"2024-01-12";"P"
94;"2024-01-13";"A"
94;"2024-01-14";"P"
94;"2024-01-15";"P"
94;"2024-01-16";"A"
94;"2024-01-17";"A"
94;"2024-01-18";"A"
94;"2024-01-19";"P"
94;"2024-01-20";"A"
94;"2024-01-21";"A"
94;"2024-01-22";"A"
94;"2024-01-23";"P"
94;"2024-01-24";"A"
94;"2024-01-25";"P"
94;"2024-01-26";"A"
94;"2024-01-27";"P"
94;"2024-01-28";"A"
94;"2024-01-29";"P"
94;"2024-01-30";"P"
94;"2024-01-31";"A"
94;"2024-02-01";"A"
94;"2024-02-02";"A"
94;"2024-02-03";"A"
94;"2024-02-04";"P"
94;"2024-02-05";"A"
94;"2024-02-06";"A"
94;"2024-02-07";"P"
94;"2024-02-08";"P"
94;"2024-02-09";"A"
94;"2024-02-10";"P"
94;"2024-02-11";"A"
94;"2024-02-12";"P"
94;"2024-02-13";"P"
94;"2024-02-14";"A"
94;"2024-02-15";"A"
94;"2024-02-16";"P"
94;"2024-02-17";"P"
94;"2024-02-18";"P"
94;"2024-02-19";"P"
94;"2024-02-20";"P"
94;"2024-02-21";"A"
94;"2024-02-22";"A"
94;"2024-02-23";"P"
94;"2024-02-24";"A"
94;"2024-02-25";"A"
94;"2024-02-26";"A"
94;"2024-02-27";"A"
94;"2024-02-28";"P"
94;"2024-02-29";"P"
95;"2023-12-01";"A"
95;"2023-12-02";"P"
95;"2023-12-03";"P"
95;"2023-12-04";"P"
95;"2023-12-05";"A"
95;"2023-12-06";"A"
95;"2023-12-07";"P"
95;"2023-12-08";"P"
95;"2023-12-09";"P"
95;"2023-12-10";"P"
95;"2023-12-11";"P"
95;"2023-12-12";"P"
95;"2023-12-13";"P"
95;"2023-12-14";"A"
95;"2023-12-15";"A"
95;"2023-12-16";"P"
95;"2023-12-17";"A"
95;"2023-12-18";"A"
95;"2023-12-19";"A"
95;"2023-12-20";"P"
95;"2023-12-21";"P"
95;"2023-12-22";"A"
95;"2023-12-23";"A"
95;"2023-12-24";"P"
95;"2023-12-25";"P"
95;"2023-12-26";"A"
95;"2023-12-27";"A"
95;"2023-12-28";"A"
95;"2023-12-29";"P"
95;"2023-12-30";"P"
95;"2023-12-31";"A"
95;"2024-01-01";"A"
95;"2024-01-02";"P"
95;"2024-01-03";"P"
95;"2024-01-04";"P"
95;"2024-01-05";"A"
95;"2024-01-06";"A"
95;"2024-01-07";"P"
95;"2024-01-08";"P"
95;"2024-01-09";"P"
95;"2024-01-10";"P"
95;"2024-01-11";"P"
95;"2024-01-12";"P"
95;"2024-01-13";"P"
95;"2024-01-14";"A"
95;"2024-01-15";"A"
95;"2024-01-16";"P"
95;"2024-01-17";"A"
95;"2024-01-18";"A"
95;"2024-01-19";"A"
95;"2024-01-20";"P"
95;"2024-01-21";"P"
95;"2024-01-22";"A"
95;"2024-01-23";"A"
95;"2024-01-24";"P"
95;"2024-01-25";"P"
95;"2024-01-26";"A"
95;"2024-01-27";"A"
95;"2024-01-28";"A"
95;"2024-01-29";"P"
95;"2024-01-30";"P"
95;"2024-01-31";"A"
95;"2024-02-01";"P"
95;"2024-02-02";"P"
95;"2024-02-03";"P"
95;"2024-02-04";"P"
95;"2024-02-05";"P"
95;"2024-02-06";"A"
95;"2024-02-07";"P"
95;"2024-02-08";"P"
95;"2024-02-09";"P"
95;"2024-02-10";"A"
95;"2024-02-11";"A"
95;"2024-02-12";"A"
95;"2024-02-13";"A"
95;"2024-02-14";"P"
95;"2024-02-15";"P"
95;"2024-02-16";"P"
95;"2024-02-17";"P"
95;"2024-02-18";"A"
95;"2024-02-19";"A"
95;"2024-02-20";"P"
95;"2024-02-21";"A"
95;"2024-02-22";"A"
95;"2024-02-23";"P"
95;"2024-02-24";"A"
95;"2024-02-25";"P"
95;"2024-02-26";"P"
95;"2024-02-27";"A"
95;"2024-02-28";"P"
95;"2024-02-29";"P"
96;"2023-12-01";"P"
96;"2023-12-02";"A"
96;"2023-12-03";"P"
96;"2023-12-04";"P"
96;"2023-12-05";"A"
96;"2023-12-06";"P"
96;"2023-12-07";"A"
96;"2023-12-08";"P"
96;"2023-12-09";"P"
96;"2023-12-10";"P"
96;"2023-12-11";"A"
96;"2023-12-12";"A"
96;"2023-12-13";"P"
96;"2023-12-14";"A"
96;"2023-12-15";"A"
96;"2023-12-16";"A"
96;"2023-12-17";"P"
96;"2023-12-18";"P"
96;"2023-12-19";"P"
96;"2023-12-20";"A"
96;"2023-12-21";"A"
96;"2023-12-22";"P"
96;"2023-12-23";"A"
96;"2023-12-24";"P"
96;"2023-12-25";"P"
96;"2023-12-26";"P"
96;"2023-12-27";"A"
96;"2023-12-28";"P"
96;"2023-12-29";"A"
96;"2023-12-30";"P"
96;"2023-12-31";"P"
96;"2024-01-01";"P"
96;"2024-01-02";"A"
96;"2024-01-03";"P"
96;"2024-01-04";"P"
96;"2024-01-05";"A"
96;"2024-01-06";"P"
96;"2024-01-07";"A"
96;"2024-01-08";"P"
96;"2024-01-09";"P"
96;"2024-01-10";"P"
96;"2024-01-11";"A"
96;"2024-01-12";"A"
96;"2024-01-13";"P"
96;"2024-01-14";"A"
96;"2024-01-15";"A"
96;"2024-01-16";"A"
96;"2024-01-17";"P"
96;"2024-01-18";"P"
96;"2024-01-19";"P"
96;"2024-01-20";"A"
96;"2024-01-21";"A"
96;"2024-01-22";"P"
96;"2024-01-23";"A"
96;"2024-01-24";"P"
96;"2024-01-25";"P"
96;"2024-01-26";"P"
96;"2024-01-27";"A"
96;"2024-01-28";"P"
96;"2024-01-29";"A"
96;"2024-01-30";"P"
96;"2024-01-31";"P"
96;"2024-02-01";"P"
96;"2024-02-02";"A"
96;"2024-02-03";"A"
96;"2024-02-04";"P"
96;"2024-02-05";"A"
96;"2024-02-06";"P"
96;"2024-02-07";"A"
96;"2024-02-08";"A"
96;"2024-02-09";"P"
96;"2024-02-10";"A"
96;"2024-02-11";"A"
96;"2024-02-12";"P"
96;"2024-02-13";"A"
96;"2024-02-14";"A"
96;"2024-02-15";"A"
96;"2024-02-16";"P"
96;"2024-02-17";"A"
96;"2024-02-18";"P"
96;"2024-02-19";"P"
96;"2024-02-20";"A"
96;"2024-02-21";"P"
96;"2024-02-22";"A"
96;"2024-02-23";"A"
96;"2024-02-24";"P"
96;"2024-02-25";"P"
96;"2024-02-26";"A"
96;"2024-02-27";"A"
96;"2024-02-28";"A"
96;"2024-02-29";"P"
97;"2023-12-01";"A"
97;"2023-12-02";"A"
97;"2023-12-03";"P"
97;"2023-12-04";"P"
97;"2023-12-05";"A"
97;"2023-12-06";"A"
97;"2023-12-07";"P"
97;"2023-12-08";"A"
97;"2023-12-09";"P"
97;"2023-12-10";"A"
97;"2023-12-11";"A"
97;"2023-12-12";"P"
97;"2023-12-13";"P"
97;"2023-12-14";"P"
97;"2023-12-15";"A"
97;"2023-12-16";"A"
97;"2023-12-17";"A"
97;"2023-12-18";"P"
97;"2023-12-19";"P"
97;"2023-12-20";"A"
97;"2023-12-21";"P"
97;"2023-12-22";"A"
97;"2023-12-23";"A"
97;"2023-12-24";"A"
97;"2023-12-25";"P"
97;"2023-12-26";"P"
97;"2023-12-27";"A"
97;"2023-12-28";"A"
97;"2023-12-29";"A"
97;"2023-12-30";"A"
97;"2023-12-31";"A"
97;"2024-01-01";"A"
97;"2024-01-02";"A"
97;"2024-01-03";"P"
97;"2024-01-04";"P"
97;"2024-01-05";"A"
97;"2024-01-06";"A"
97;"2024-01-07";"P"
97;"2024-01-08";"A"
97;"2024-01-09";"P"
97;"2024-01-10";"A"
97;"2024-01-11";"A"
97;"2024-01-12";"P"
97;"2024-01-13";"P"
97;"2024-01-14";"P"
97;"2024-01-15";"A"
97;"2024-01-16";"A"
97;"2024-01-17";"A"
97;"2024-01-18";"P"
97;"2024-01-19";"P"
97;"2024-01-20";"A"
97;"2024-01-21";"P"
97;"2024-01-22";"A"
97;"2024-01-23";"A"
97;"2024-01-24";"A"
97;"2024-01-25";"P"
97;"2024-01-26";"P"
97;"2024-01-27";"A"
97;"2024-01-28";"A"
97;"2024-01-29";"A"
97;"2024-01-30";"A"
97;"2024-01-31";"A"
97;"2024-02-01";"A"
97;"2024-02-02";"P"
97;"2024-02-03";"A"
97;"2024-02-04";"A"
97;"2024-02-05";"A"
97;"2024-02-06";"P"
97;"2024-02-07";"A"
97;"2024-02-08";"P"
97;"2024-02-09";"A"
97;"2024-02-10";"P"
97;"2024-02-11";"A"
97;"2024-02-12";"A"
97;"2024-02-13";"P"
97;"2024-02-14";"A"
97;"2024-02-15";"A"
97;"2024-02-16";"P"
97;"2024-02-17";"A"
97;"2024-02-18";"P"
97;"2024-02-19";"P"
97;"2024-02-20";"P"
97;"2024-02-21";"A"
97;"2024-02-22";"A"
97;"2024-02-23";"A"
97;"2024-02-24";"A"
97;"2024-02-25";"A"
97;"2024-02-26";"A"
97;"2024-02-27";"P"
97;"2024-02-28";"P"
97;"2024-02-29";"A"
98;"2023-12-01";"A"
98;"2023-12-02";"A"
98;"2023-12-03";"P"
98;"2023-12-04";"P"
98;"2023-12-05";"A"
98;"2023-12-06";"P"
98;"2023-12-07";"A"
98;"2023-12-08";"A"
98;"2023-12-09";"P"
98;"2023-12-10";"A"
98;"2023-12-11";"P"
98;"2023-12-12";"A"
98;"2023-12-13";"A"
98;"2023-12-14";"A"
98;"2023-12-15";"A"
98;"2023-12-16";"A"
98;"2023-12-17";"A"
98;"2023-12-18";"P"
98;"2023-12-19";"P"
98;"2023-12-20";"A"
98;"2023-12-21";"A"
98;"2023-12-22";"P"
98;"2023-12-23";"A"
98;"2023-12-24";"P"
98;"2023-12-25";"P"
98;"2023-12-26";"A"
98;"2023-12-27";"P"
98;"2023-12-28";"P"
98;"2023-12-29";"A"
98;"2023-12-30";"P"
98;"2023-12-31";"P"
98;"2024-01-01";"A"
98;"2024-01-02";"A"
98;"2024-01-03";"P"
98;"2024-01-04";"P"
98;"2024-01-05";"A"
98;"2024-01-06";"P"
98;"2024-01-07";"A"
98;"2024-01-08";"A"
98;"2024-01-09";"P"
98;"2024-01-10";"A"
98;"2024-01-11";"P"
98;"2024-01-12";"A"
98;"2024-01-13";"A"
98;"2024-01-14";"A"
98;"2024-01-15";"A"
98;"2024-01-16";"A"
98;"2024-01-17";"A"
98;"2024-01-18";"P"
98;"2024-01-19";"P"
98;"2024-01-20";"A"
98;"2024-01-21";"A"
98;"2024-01-22";"P"
98;"2024-01-23";"A"
98;"2024-01-24";"P"
98;"2024-01-25";"P"
98;"2024-01-26";"A"
98;"2024-01-27";"P"
98;"2024-01-28";"P"
98;"2024-01-29";"A"
98;"2024-01-30";"P"
98;"2024-01-31";"P"
98;"2024-02-01";"P"
98;"2024-02-02";"A"
98;"2024-02-03";"A"
98;"2024-02-04";"P"
98;"2024-02-05";"A"
98;"2024-02-06";"P"
98;"2024-02-07";"P"
98;"2024-02-08";"A"
98;"2024-02-09";"P"
98;"2024-02-10";"A"
98;"2024-02-11";"A"
98;"2024-02-12";"A"
98;"2024-02-13";"P"
98;"2024-02-14";"A"
98;"2024-02-15";"P"
98;"2024-02-16";"P"
98;"2024-02-17";"A"
98;"2024-02-18";"P"
98;"2024-02-19";"P"
98;"2024-02-20";"P"
98;"2024-02-21";"A"
98;"2024-02-22";"A"
98;"2024-02-23";"A"
98;"2024-02-24";"A"
98;"2024-02-25";"A"
98;"2024-02-26";"A"
98;"2024-02-27";"P"
98;"2024-02-28";"A"
98;"2024-02-29";"A"
99;"2023-12-01";"A"
99;"2023-12-02";"P"
99;"2023-12-03";"A"
99;"2023-12-04";"P"
99;"2023-12-05";"A"
99;"2023-12-06";"A"
99;"2023-12-07";"P"
99;"2023-12-08";"A"
99;"2023-12-09";"P"
99;"2023-12-10";"P"
99;"2023-12-11";"P"
99;"2023-12-12";"P"
99;"2023-12-13";"P"
99;"2023-12-14";"P"
99;"2023-12-15";"A"
99;"2023-12-16";"P"
99;"2023-12-17";"P"
99;"2023-12-18";"P"
99;"2023-12-19";"A"
99;"2023-12-20";"P"
99;"2023-12-21";"A"
99;"2023-12-22";"A"
99;"2023-12-23";"A"
99;"2023-12-24";"P"
99;"2023-12-25";"P"
99;"2023-12-26";"A"
99;"2023-12-27";"A"
99;"2023-12-28";"A"
99;"2023-12-29";"A"
99;"2023-12-30";"A"
99;"2023-12-31";"A"
99;"2024-01-01";"A"
99;"2024-01-02";"P"
99;"2024-01-03";"A"
99;"2024-01-04";"P"
99;"2024-01-05";"A"
99;"2024-01-06";"A"
99;"2024-01-07";"P"
99;"2024-01-08";"A"
99;"2024-01-09";"P"
99;"2024-01-10";"P"
99;"2024-01-11";"P"
99;"2024-01-12";"P"
99;"2024-01-13";"P"
99;"2024-01-14";"P"
99;"2024-01-15";"A"
99;"2024-01-16";"P"
99;"2024-01-17";"P"
99;"2024-01-18";"P"
99;"2024-01-19";"A"
99;"2024-01-20";"P"
99;"2024-01-21";"A"
99;"2024-01-22";"A"
99;"2024-01-23";"A"
99;"2024-01-24";"P"
99;"2024-01-25";"P"
99;"2024-01-26";"A"
99;"2024-01-27";"A"
99;"2024-01-28";"A"
99;"2024-01-29";"A"
99;"2024-01-30";"A"
99;"2024-01-31";"A"
99;"2024-02-01";"A"
99;"2024-02-02";"P"
99;"2024-02-03";"P"
99;"2024-02-04";"A"
99;"2024-02-05";"P"
99;"2024-02-06";"A"
99;"2024-02-07";"A"
99;"2024-02-08";"A"
99;"2024-02-09";"P"
99;"2024-02-10";"A"
99;"2024-02-11";"A"
99;"2024-02-12";"A"
99;"2024-02-13";"A"
99;"2024-02-14";"A"
99;"2024-02-15";"P"
99;"2024-02-16";"A"
99;"2024-02-17";"A"
99;"2024-02-18";"A"
99;"2024-02-19";"A"
99;"2024-02-20";"P"
99;"2024-02-21";"P"
99;"2024-02-22";"A"
99;"2024-02-23";"P"
99;"2024-02-24";"P"
99;"2024-02-25";"A"
99;"2024-02-26";"A"
99;"2024-02-27";"P"
99;"2024-02-28";"A"
99;"2024-02-29";"P"
100;"2023-12-01";"A"
100;"2023-12-02";"P"
100;"2023-12-03";"A"
100;"2023-12-04";"P"
100;"2023-12-05";"P"
100;"2023-12-06";"A"
100;"2023-12-07";"A"
100;"2023-12-08";"A"
100;"2023-12-09";"P"
100;"2023-12-10";"P"
100;"2023-12-11";"P"
100;"2023-12-12";"P"
100;"2023-12-13";"P"
100;"2023-12-14";"P"
100;"2023-12-15";"P"
100;"2023-12-16";"A"
100;"2023-12-17";"A"
100;"2023-12-18";"A"
100;"2023-12-19";"P"
100;"2023-12-20";"A"
100;"2023-12-21";"A"
100;"2023-12-22";"P"
100;"2023-12-23";"A"
100;"2023-12-24";"P"
100;"2023-12-25";"A"
100;"2023-12-26";"A"
100;"2023-12-27";"A"
100;"2023-12-28";"A"
100;"2023-12-29";"A"
100;"2023-12-30";"A"
100;"2023-12-31";"A"
100;"2024-01-01";"A"
100;"2024-01-02";"P"
100;"2024-01-03";"A"
100;"2024-01-04";"P"
100;"2024-01-05";"P"
100;"2024-01-06";"A"
100;"2024-01-07";"A"
100;"2024-01-08";"A"
100;"2024-01-09";"P"
100;"2024-01-10";"P"
100;"2024-01-11";"P"
100;"2024-01-12";"P"
100;"2024-01-13";"P"
100;"2024-01-14";"P"
100;"2024-01-15";"P"
100;"2024-01-16";"A"
100;"2024-01-17";"A"
100;"2024-01-18";"A"
100;"2024-01-19";"P"
100;"2024-01-20";"A"
100;"2024-01-21";"A"
100;"2024-01-22";"P"
100;"2024-01-23";"A"
100;"2024-01-24";"P"
100;"2024-01-25";"A"
100;"2024-01-26";"A"
100;"2024-01-27";"A"
100;"2024-01-28";"A"
100;"2024-01-29";"A"
100;"2024-01-30";"A"
100;"2024-01-31";"A"
100;"2024-02-01";"A"
100;"2024-02-02";"A"
100;"2024-02-03";"P"
100;"2024-02-04";"P"
100;"2024-02-05";"A"
100;"2024-02-06";"P"
100;"2024-02-07";"A"
100;"2024-02-08";"A"
100;"2024-02-09";"P"
100;"2024-02-10";"P"
100;"2024-02-11";"A"
100;"2024-02-12";"A"
100;"2024-02-13";"P"
100;"2024-02-14";"A"
100;"2024-02-15";"A"
100;"2024-02-16";"P"
100;"2024-02-17";"P"
100;"2024-02-18";"P"
100;"2024-02-19";"P"
100;"2024-02-20";"P"
100;"2024-02-21";"P"
100;"2024-02-22";"A"
100;"2024-02-23";"A"
100;"2024-02-24";"P"
100;"2024-02-25";"A"
100;"2024-02-26";"P"
100;"2024-02-27";"P"
100;"2024-02-28";"A"
100;"2024-02-29";"A"
101;"2023-12-01";"A"
101;"2023-12-02";"P"
101;"2023-12-03";"P"
101;"2023-12-04";"P"
101;"2023-12-05";"P"
